EpiuppdragID	Analysmaterialid	Status (numerisk)	Status	Kommentar	Resultat	Undersökning/Analys	Undersökningar	Alla agens och undersökningar	Djuridentitet	Uppdragid	Provid	Provursprung	Överordnadeuppdrag	Djurslagskod	Systematikkod	Djurslag	Livsvillkor	Djurhållning	Län	PPN	Gisx	Gisy	Gisbeskrivning	Materialkod	Materialnamn	Könkod	Insättningsdatum	Besättningsstorlek	Produktionsplats	Kön	Ålder	Produktionssätt	Handläggare	Insändare	Djurägare	Kundmärkning	Provdatum	Provtagningsorsak	Provtagningsorsak Namn	Ankomstdatum	Övrigt	Raskod	Ras	Provtagare	Antalpooladeanalysmaterial	Kundnamn	Kundadress	Kundpostnr	Kundort	Kund Djurägare Adress	Kund Djurägare Postnr	Kund Djurägare Ort	Uppdraget har K4	Labprovid	Namn	Parprovsid	Kommentarer	Antal inköpta kalvar	Antal platser	Antal flockar	Antal smittade flockar	Antal djur i smittad flock	Antibiotika res	Ursprungsland	Blodig diarré	Löpnummer	Besättningsstorlek lokal	Campylobacterart	Detaljerad provtagningsorsak	Dnr SJV	Foderleverantör	Fagtyp	Fjäderfä	Gårdsnamn	Hippuratest	Indexfall	MLST	MLST complex	Mortalitet	Morbiditet	Maldi-tof resultat	MLVA sammanställning	MIC	Materialnamn detaljerad	Påverkat AT	Primärisolat	Provtyp	Primärfall	Provtagningsområde	Produktionsstadium	Preliminärt primärisolat	PFGE typning	Svår dyspné	Systematikodsmappning1	Spärrdatum	Spärr hävd	Sida i foderanläggning	Serotyp	Terapisvikt	Vattnig diarré	Ärende i Urax	Indexisolat	SVARM	Agensurval	Allmän BKT	Teknik	Agenspåvisande teknik	Typning
E18-024	16-VLT000148-1	0	Ej påvisad		ej påvisad	ASFV rPCR	P-fall, ASFV rPCR, Vävnadsbank		VLT 148/16	U160203-1048	16-VLT000148-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)	O		6377956	1299728	Kronång, Fotskäl	.o	Ofixerat material	1				Hankön	2 år						2016/02/04 00:00:00	2020	Fallviltundersökning	2016/02/03 00:00:00					0									16-VLT000148-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT002149-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 149/15	U151210-1049	15-VLT002149-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6574300	1593280	Enhörna	POOL	Pool	1				Hankön	Årsunge							2020	Fallviltundersökning	2015/12/10 00:00:00					2									15-VLT002149-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT002150-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 150997	U151005-1050	15-VLT002150-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6615190	1585580	Storhagen, Ekolsund	POOL	Pool	1				Hankön	1 år							2020	Fallviltundersökning	2015/10/06 00:00:00					2									15-VLT002150-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT001151-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 151/15	U150929-1051	15-VLT001151-1	SVALA		.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6546006	1601745	Hölö	POOL	Pool	1				Hankön	Årsunge							2020	Fallviltundersökning	2015/09/29 00:00:00					2									15-VLT001151-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT001152-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 152/15	U150929-1052	15-VLT001152-1	SVALA		.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6547006	1601745	Hölö	POOL	Pool	1				Hankön	Årsunge							2020	Fallviltundersökning	2015/09/29 00:00:00					2									15-VLT001152-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT001153-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 153/15	U150925-1053	15-VLT001153-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6548000	1605000	Mörkö	POOL	Pool	1				Hankön	Årsunge							2020	Fallviltundersökning	2015/09/25 00:00:00					2									15-VLT001153-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT001154-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 154/15	U150925-1054	15-VLT001154-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6549000	1605000	Mörkö	POOL	Pool	2				Honkön	Årsunge							2020	Fallviltundersökning	2015/09/25 00:00:00					2									15-VLT001154-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT001155-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 155/15	U150916-1055	15-VLT001155-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6571883	1627467	Årsta 	POOL	Pool	2				Honkön								2020	Fallviltundersökning	2015/09/17 00:00:00					1									15-VLT001155-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT001156-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 156/15	U150908-1056	15-VLT001156-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6282000	1447000	Östad, Mårtensgård	POOL	Pool	1				Hankön	Årsunge							2020	Fallviltundersökning	2015/09/08 00:00:00					2									15-VLT001156-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT000157-1	0	Ej påvisad		ej påvisad	ASFV rPCR	P-fall, ASFV rPCR		VLT 157/15	U150423-1057	15-VLT000157-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)	W		6673431	1522553	Lejde	.o	Ofixerat material												2015/04/23 00:00:00	2020	Fallviltundersökning	2015/04/23 00:00:00					0									15-VLT000157-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT000158-1	0	Ej påvisad		ej påvisad	ASFV rPCR	P-fall, ASFV rPCR		VLT 158/15	U150423-1058	15-VLT000158-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)	W		6673431	1522553	Lejde	.o	Ofixerat material												2015/04/23 00:00:00	2020	Fallviltundersökning	2015/04/23 00:00:00					0									15-VLT000158-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT000159-1	0	Ej påvisad		ej påvisad	ASFV rPCR	P-fall, ASFV rPCR		VLT 159/15	U150423-1059	15-VLT000159-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)	W		6673431	1522553	Lejde	.o	Ofixerat material												2015/04/23 00:00:00	2020	Fallviltundersökning	2015/04/23 00:00:00					0									15-VLT000159-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT000160-1	0	Ej påvisad		ej påvisad	ASFV rPCR	P-fall, ASFV rPCR		VLT 160/15	U150423-1060	15-VLT000160-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)	W		6673431	1522553	Lejde	.o	Ofixerat material												2015/04/23 00:00:00	2020	Fallviltundersökning	2015/04/23 00:00:00					0									15-VLT000160-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VLT000161-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 161/15	U150227-1061	15-VLT000161-1	SVALA	Ö12-006, Ö13-030	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6656617	1586611	Kvarnbo	POOL	Pool	1				Hankön	6 månader							2020	Fallviltundersökning	2015/02/27 00:00:00					2									15-VLT000161-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VIR035162-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 162/15	U150414-1062	15-VIR035162-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6563587	1478790	Kvismaren	POOL	Pool	1				Hankön	11 månader							1080	Epizootisjukdom/ -misstanke	2015/04/16 00:00:00					2									15-VIR035162-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VIR035163-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 163/15	U150414-1063	15-VIR035163-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6564587	1478790	Kvismaren	POOL	Pool	1				Hankön	11 månader							1080	Epizootisjukdom/ -misstanke	2015/04/16 00:00:00					2									15-VIR035163-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VIR027164-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 164/15	U150325-1064	15-VIR027164-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6545094	1621215	Ösmo	POOL	Pool	1				Hankön	Vuxen							2020	Fallviltundersökning	2015/03/25 00:00:00					2									15-VIR027164-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	15-VIR000165-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 165/15	U150107-1065	15-VIR000165-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6546230	1608580	Mörkö	POOL	Pool	2				Honkön	6 månader							2020	Fallviltundersökning	2015/01/08 00:00:00					2									15-VIR000165-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	14-VLT002166-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 166/14	U141030-1066	14-VLT002166-1	SVALA	Ö12-006, Ö13-030	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6647953	1643321	Burvik (Edsbro)	POOL	Pool	1				Hankön	Ungdjur							2020	Fallviltundersökning	2014/10/30 00:00:00					2									14-VLT002166-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	14-VLT002167-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 167/14	U141006-1067	14-VLT002167-1	SVALA	Ö12-006, Ö13-030	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6607000	1598000	Wij säteri, Bålsta	POOL	Pool	2				Honkön								2020	Fallviltundersökning	2014/10/07 00:00:00					2									14-VLT002167-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	14-VLT001168-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR, Vävnadsbank, Allm bakt pat 1m (fullt pris), P-fall, ASFV rPCR		VLT 168/14	U140903-1068	14-VLT001168-1	SVALA	Ö12-006	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)	N		6268937	1346406	Knäred	.o	Ofixerat material													2020	Fallviltundersökning	2014/09/03 00:00:00					0									14-VLT001168-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	14-VLT001169-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 169/14	U140616-1069	14-VLT001169-1	SVALA	Ö12-006, Ö13-030	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6464782	1523400	Borkhult, Åtvidaberg	POOL	Pool	2				Honkön	Årsunge							2020	Fallviltundersökning	2014/06/17 00:00:00					2									14-VLT001169-1	ASF visualisering																																																	5975		Realtids-PCR	1
E18-024	14-VLT001170-1	0	Ej påvisad		ej påvisad	ASFV rPCR	ASFV rPCR		VLT 170/14	U140616-1070	14-VLT001170-1	SVALA	Ö12-006, Ö13-030	.v	8987505251511	Vildsvin		Vilt (Jakt - fiske - natur)			6464782	1523400	Borkhult, Åtvidaberg	POOL	Pool	2				Honkön	Årsunge							2020	Fallviltundersökning	2014/06/17 00:00:00					2									14-VLT001170-1	ASF visualisering																																																	5975		Realtids-PCR	1
